election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
165336,U.S. House,6,77992,Seth W. Moulton,Nahant,-,1,1749
165336,U.S. House,6,77992,Seth W. Moulton,Newbury,-,1,1818
165336,U.S. House,6,77992,Seth W. Moulton,Newbury,-,2,1763
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,1,1,1332
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,2,1,1703
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,3,1,1842
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,4,1,1736
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,5,1,1444
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,6,1,1579
165336,U.S. House,6,77992,Seth W. Moulton,Newburyport,1,P,339
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,1,1550
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,2,1587
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,3,1474
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,4,1897
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,5,887
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,6,1735
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,7,1718
165336,U.S. House,6,77992,Seth W. Moulton,N. Andover,-,8,1685
165336,U.S. House,6,77992,Seth W. Moulton,N. Reading,-,1,1687
165336,U.S. House,6,77992,Seth W. Moulton,N. Reading,-,2,1826
165336,U.S. House,6,77992,Seth W. Moulton,N. Reading,-,3,1645
165336,U.S. House,6,77992,Seth W. Moulton,N. Reading,-,4,1735
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,1,1,1264
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,1,2,1246
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,1,3,1401
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,2,1,855
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,2,2,883
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,2,3,1091
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,3,1,709
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,3,2,944
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,3,3,1060
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,4,1,1141
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,4,2,828
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,4,3,438
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,4,3A,1194
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,5,1,1343
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,5,2,985
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,5,3,1180
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,6,1,1354
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,6,2,1248
165336,U.S. House,6,77992,Seth W. Moulton,Peabody,6,3,1374
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,1,1566
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,2,1412
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,3,1475
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,4,1482
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,5,1463
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,6,1574
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,7,1492
165336,U.S. House,6,77992,Seth W. Moulton,Reading,-,8,1393
165336,U.S. House,6,77992,Seth W. Moulton,Rockport,-,1,1039
165336,U.S. House,6,77992,Seth W. Moulton,Rockport,-,2,1424
165336,U.S. House,6,77992,Seth W. Moulton,Rockport,-,3,1716
165336,U.S. House,6,77992,Seth W. Moulton,Rowley,-,1,2868
165336,U.S. House,6,77992,Seth W. Moulton,Salem,1,1,1578
165336,U.S. House,6,77992,Seth W. Moulton,Salem,1,2,708
165336,U.S. House,6,77992,Seth W. Moulton,Salem,2,1,1591
165336,U.S. House,6,77992,Seth W. Moulton,Salem,2,2,1707
165336,U.S. House,6,77992,Seth W. Moulton,Salem,3,1,1239
165336,U.S. House,6,77992,Seth W. Moulton,Salem,3,2,1271
165336,U.S. House,6,77992,Seth W. Moulton,Salem,4,1,1172
165336,U.S. House,6,77992,Seth W. Moulton,Salem,4,2,1342
165336,U.S. House,6,77992,Seth W. Moulton,Salem,5,1,1479
165336,U.S. House,6,77992,Seth W. Moulton,Salem,5,2,1251
165336,U.S. House,6,77992,Seth W. Moulton,Salem,6,1,1332
165336,U.S. House,6,77992,Seth W. Moulton,Salem,6,2,1580
165336,U.S. House,6,77992,Seth W. Moulton,Salem,7,1,1045
165336,U.S. House,6,77992,Seth W. Moulton,Salem,7,2,1382
165336,U.S. House,6,77992,Seth W. Moulton,Salisbury,-,1,1361
165336,U.S. House,6,77992,Seth W. Moulton,Salisbury,-,2,1303
165336,U.S. House,6,77992,Seth W. Moulton,Salisbury,-,3,1245
165336,U.S. House,6,77992,Seth W. Moulton,Saugus,-,1,907
165336,U.S. House,6,77992,Seth W. Moulton,Saugus,-,2,945
165336,U.S. House,6,77992,Seth W. Moulton,Saugus,-,3,949
