city_town,ward,precinct,Biden_20,Trump_20,Clinton_16,Trump_16
Lynn,2,3,717.1526019563424,188.5393381706271,690.011984365977,130.38742928986576
Lynn,2,4,588.131636541774,173.38974897048274,594.5459308693107,152.39555930244566
Lynn,3,1,914.2382345922152,408.2011169909979,797.7226869770132,373.15885825585354
Lynn,3,2,861.4958387564767,290.8324648069301,822.318453303662,236.508895337736
Lynn,3,3,903.828131201963,344.3846559891954,819.0810980921794,284.2800300013918
Lynn,3,4,1064.8502701312066,320.3208129662979,964.8101363519424,286.65346025212244
Lynn,4,1,573.8155787837322,145.6932019268174,611.2761478136235,92.77020543092772
Lynn,4,2,596.293176198663,175.09209305281706,607.8187176768341,97.86667265304553
Lynn,4,3,711.816181426531,259.5982717358365,693.6238417667578,190.7688775401422
Lynn,4,3A,127.56808656839696,46.5238858934559,124.30774770401676,34.18863088476809
Lynn,4,4,948.6571848816468,311.7066934604373,809.3209690465152,279.5288019586745
Lynn,5,1,952.9984590423796,371.0035861014414,777.4919269922277,338.50055784451087
Lynn,5,2,670.8732824998069,211.6645415053123,610.7707639371573,156.03994974569446
Lynn,5,3,534.9585320855485,154.56878138556553,573.4858727291328,87.22313970184405
Lynn,5,4,879.720764603715,351.78690680621224,814.3327461614914,257.19818773892115
Lynn,6,1,631.8994341563786,201.09953703703704,596.1484053497942,184.11779835390945
Lynn,6,2,562.6477722814533,213.5486250988704,560.4778714341555,122.91953822995006
Lynn,6,3,696.4232448511068,280.60019042875444,662.565585108685,145.65850178262795
Lynn,6,4,747.2225692945032,291.75226291603747,697.3111427358448,191.56783058139249
Lynn,7,1,1163.5073388133817,533.9109123657449,981.9714562343956,501.7515011453143
Lynn,7,2,1156.3106837692976,500.4891059755172,1010.4406169013872,462.2190680069755
Lynn,7,3,774.0971396205041,341.0804304729538,706.6091758708582,340.29623336165395
Lynn,7,4,867.6563220483722,365.48319761738406,769.7452283457899,342.9711638542483
Lynnfield,-,1,1077.9838802533104,928.8595279217042,808.0005757052389,891.8221070811745
Lynnfield,-,2,1086.0325720350534,907.4973371695314,833.0293375463316,875.4435225927712
Lynnfield,-,3,1037.9835477116362,1019.6431349087644,796.9700867484296,982.7343703260544
Lynnfield,-,4,1011,1113,800,1079
Malden,1,1,717.6454163266608,148.22393637687338,587.4860476925458,141.15268522990698
Malden,1,2,804.7599313083417,254.22116608817925,686.5481102319043,223.5314977555126
Malden,1,3,788.8259172814653,241.4727972962839,670.2252692831873,213.4093731004993
Malden,2,1,662.4455762552344,204.10545168258972,563.2526782519276,172.85279921369855
Malden,2,2,723.8976661537096,305.4798377583994,628.9590781491125,287.0481984819069
Malden,2,3,733.0969402891708,301.2127765067552,636.1145751619196,281.03289253893513
Malden,3,1,498.97922890461274,142.6437248083872,426.97104404873124,141.54189440662745
Malden,3,1A,422.0532644484849,120.65281723376083,361.1463414245518,119.72085235227239
Malden,3,2,888.6112054329373,228.53650254668932,754.553480475382,228.53650254668932
Malden,3,3,1007.5200583515682,321.44687575978605,869.7571115973742,316.64916119620716
Malden,4,1,760.6038359784707,176.17397028025437,597.7223382022863,177.373821455029
Malden,4,2,596.7916529159088,133.40792833161353,437.5390879537355,119.41516416675074
Malden,4,3,627.0005712699028,140.3401150917644,461.98426473497955,126.82871364188344
Malden,5,1,889.1549286706423,236.4110788117123,728.2323621323262,232.38633326997805
Malden,5,2,1075.4829231541937,375.97061778001,858.1788046207936,355.2749874434957
Malden,5,3,510.01857719141964,154.8371597848044,411.7075037595406,148.80861346563717
Malden,5,3A,433.2000982334273,131.51574438392947,349.6965386128148,126.39521157500819
Malden,6,1,908.573825755569,322.97306319259656,741.2910335494868,306.0611647131683
Malden,6,2,869.174720882389,307.70292852447244,724.209069154554,296.6752077308858
Malden,6,3,823.10031065559,291.40387636664934,652.4565592856412,267.46322110943174
Malden,7,1,697.6668257756563,158.5909307875895,627.0338902147972,143.9312649164678
Malden,7,2,716.1915527171245,264.4895900099057,661.19781618999275,205.84832466195056
Malden,7,3,371.0733915290803,113.21640527472752,339.92569024238367,92.09948140602268
Malden,7,3A,320.0153432158364,97.63833144262463,293.15342709575964,79.42700238003762
Malden,8,1,854.0547878787878,359.71103030303027,713.8986666666666,315.52387878787874
Malden,8,2,745.2608860435339,272.9024703371746,575.0324507042253,233.69118907383697
Malden,8,3,665.8005633802817,220.71887323943665,486.72676056338025,185.3205633802817
Manchester-by-the-Sea,-,1,2682.4145454545455,1002.938181818182,2224.4654545454546,943.5927272727272
Mansfield,-,1,1234.9476481530694,860.7472761094872,986.9210736114802,822.7222960403933
Mansfield,-,2,851.5400874437878,516.615267951454,638.4218118120505,495.7532722612633
Mansfield,-,2A,412.21521895447205,250.08414628264893,309.0485002666271,239.9852299215012
Mansfield,-,3,1481.9130316987266,905.1376320780277,1179.248713085885,914.655377946356
Mansfield,-,4,1327.7719560878245,741.061626746507,1024.3313373253493,743.6926147704592
Mansfield,-,5,1221.552724520686,617.9919273461151,896.4278506559031,595.9207870837538
Mansfield,-,6,1107.2414651350553,510.60722768787855,816.5816594552333,522.554588666309
Mansfield,-,6A,178.73937207320967,82.42611763265361,131.8188467948363,84.35475187049454
Mansfield,-,7,1208.0784959331686,664.3287781652282,896.2002069926355,653.3610814394699
Marblehead,-,1,1808.6188302425107,622.895577746077,1426.984308131241,617.0507845934379
Marblehead,-,2,1768.3811697574893,594.104422253923,1433.015691868759,625.9492154065621
Marblehead,-,3,1554,589,1235,623
Marblehead,-,4,1702,668,1376,674
Marblehead,-,5,1615,667,1322,608
Marblehead,-,6,1680,649,1318,611
Marion,-,1,2369,1244,1861,1159
Marlborough,1,1,828.536639642818,369.1844955867841,719.217009150264,344.9075383320115
Marlborough,1,1A,51.01523819759191,22.73168630096668,44.28413335272397,21.236888487801895
Marlborough,1,2,1216.8284182549307,563.6420621136642,993.5490775659588,550.4926419628905
Marlborough,2,1,970.712100139082,511.791933240612,819.7026425591099,495.7518776077886
Marlborough,2,2,882.3640470951096,376.4186565568861,774.8574015334242,393.1208965420797
Marlborough,2,2A,9.68943870348863,4.133538205194286,8.50888397008011,4.316949271273281
Marlborough,3,1,696.7856805224495,341.07113823245425,593.9939189598806,314.4955811793772
Marlborough,3,2,1053.4381084840056,458.5079276773296,810.4611961057024,453.6645340751043
Marlborough,4,1,541.9642857142858,293.5240202275601,453.7152338811631,263.7879266750948
Marlborough,4,2,1198.489568845619,594.4069541029207,977.008066759388,612.7794158553546
Marlborough,5,1,689.607995452823,317.59202751779804,641.7025380021261,289.23196722410944
Marlborough,5,2,1018,466,822,457
Marlborough,6,1,715.58714147834,353.7147523169753,653.0079156689694,323.93591223728237
Marlborough,6,2,1074.8538984129964,605.7956865039824,882.205227571118,610.5289904875466
Marlborough,7,1,800.0992317541613,407.15108834827146,663.7509603072983,384.42637644046096
Marlborough,7,2,842.3402826801449,404.8710280969005,702.6136840541737,429.28878516243606
Marlborough,7,2A,19.68792462215369,9.463004971700299,16.422110558619664,10.033718459388112
Marshfield,-,1,1431.305246154434,1107.6882364076982,1105.3049427903893,1097.537096825254
Marshfield,-,2,1193.560704668285,943.1660185758158,917.1697687441584,943.9093401877012
Marshfield,-,2A,190.7004885278275,150.6938187574142,146.5402826001005,150.81258254878685
Marshfield,-,3,1417.2295192497493,1124.6594176341332,1114.8154642192208,1035.3752830503818
Marshfield,-,4,1188.2040413997042,912.7925086249384,910.1695416461312,818.3656973878758
Marshfield,-,5,1252,945,921,933
Marshfield,-,6,1540,1197,1118,1145
Marshfield,-,7,1458,1117,1110,1091
Mashpee,-,1,1243.360095476673,734.2892442931625,975.8356810971636,714.008695719178
Mashpee,-,2,1134.0366628849415,805.2342844594211,813.4681472444217,734.5067501332613
Mashpee,-,3,1084.525408958032,755.8528788372041,824.5929291903844,713.0272623222625
Mashpee,-,4,1162.0283020051295,714.1271651867019,894.0186684079595,686.0503117830982
Mashpee,-,5,1358.0495306752232,1076.4964272235102,940.0845740600704,991.4069800422
Mattapoisett,-,1,1400.3017241379312,968.4137931034484,1089.978448275862,933.5344827586208
Mattapoisett,-,2,1329.698275862069,919.5862068965516,1035.021551724138,886.4655172413793
Maynard,-,1,1258.6952141952345,437.87767083254374,991.7086833102264,448.064619036695
Maynard,-,2,1128.947261791959,351.17924841327624,906.7288833920148,328.6376221586092
Maynard,-,3,1425.476474674081,478.30689601392334,1050.647512752451,461.4846606964302
Maynard,-,4,1128.881049338726,404.63618474025674,910.914920545308,432.8130981082657
Medfield,-,1,1486,625,1130,603
Medfield,-,2,1471,541,1109,597
Medfield,-,3,1405,625,1141,581
Medfield,-,4,1306,583,1029,619
Medford,1,1,1342.0152345521374,470.7773404070332,1127.066061817875,452.588064985356
Medford,1,2,1453.4437824644292,539.5705617577006,1334.8417005679196,526.4801041264394
Medford,2,1,1410.7662058183284,642.7487803031572,1257.6144025755589,637.6015575774527
Medford,2,2,1608.9097374516746,788.450309876131,1307.7465821715646,796.5464220853786
Medford,3,1,1539.5881314801543,694.462686656223,1486.6351596913896,706.7851300173363
Medford,3,2,1715.2823218997362,714.6191732629727,1431.109058927001,760.627088830255
Medford,4,1,866,156,1013,167
Medford,4,2,1652.1090715615856,416.4732641660016,1460.1178504921522,434.195530726257
Medford,5,1,1570.6541474114808,338.71570895096056,1376.019248586759,337.0363830530985
Medford,5,2,1444.5913296325668,295.2373777425324,1320.9701295268303,312.1337562780862
Medford,6,1,1907.942741935484,350.88602150537633,1709.6158602150538,328.0021505376344
Medford,6,2,1582.5265583711025,472.2482745968598,1362.9254939067537,512.4388251069771
Medford,6,2A,101.38355484201044,30.254284576378087,87.31495267876997,32.82906656674615
Medford,7,1,957.9719602345144,251.146571501402,847.6196788172317,260.6596992097884
Medford,7,2,1230.4323750848018,356.18671346463725,845.2694497076745,317.95402648123894
Medford,7,2A,63.294528317047444,18.32255918980493,43.48140718937943,16.35583599728431
Medford,8,1,1648.4428675485797,540.3267229023238,1439.7601917338284,573.1320284781127
Medford,8,2,1399.645451394367,489.5736491405055,1238.8927713942585,498.6343299425583
Medway,-,1,1194,732,918,755
Medway,-,2,1289,755,1030,707
Medway,-,3,1369.505774355937,745.6037903464613,1073.6517619188628,747.6775244299674
Medway,-,4,1303.494225644063,771.3962096535386,987.3482380811372,738.3224755700326
Melrose,1,1,1103.3281395256229,300.76019823162454,915.5189367776238,333.9783285432393
Melrose,1,2,924.9636451769268,277.4890935530781,793.1071255453223,277.4890935530781
Melrose,2,1,957,407,760,422
Melrose,2,2,908.1486952240276,375.68685376661745,789.2717872968981,356.66223535204335
Melrose,3,1,919.187179698745,276.0613878269479,781.3448114634616,301.46461673863416
Melrose,3,2,934.1072885182916,329.65361801931374,763.7291595802923,341.77967287676023
Melrose,4,1,964.0217273111836,297.6248833225844,782.8770389941817,333.09269422542144
Melrose,4,2,966.1953362196526,484.4411811987359,738.7101231252626,517.6030470762317
Melrose,5,1,781.0477143810477,202.23556890223557,566.2595929262596,207.11711711711712
Melrose,5,2,883.4451359142561,232.68761231620792,684.625399087751,265.2198175332693
Melrose,6,1,943.6655346571434,322.7787575646602,746.6707643830637,276.3619181106594
Melrose,6,2,955.1493659012712,447.26442854237894,793.2158334555318,433.7958316682422
Melrose,7,1,932.7996177879472,299.60934501484377,737.011343605729,350.53946303994593
Melrose,7,2,1039.9406196838845,392.70707174077154,834.6580837586226,414.8961641653578
Mendon,-,1,989.3588631984586,849.1159280667952,732.3265895953757,810.8243416827232
Mendon,-,2,1077.6411368015415,924.8840719332048,797.6734104046243,883.1756583172768
Merrimac,-,1,1251.9606709080392,777.674956622325,886.1654135338346,739.2712550607288
Merrimac,-,2,1297.0393290919608,947.325043377675,1008.8345864661654,882.7287449392712
Methuen,-,1,777.5697623314846,369.9955359534091,778.4881594846197,274.7335949222387
Methuen,-,10,960.9845825757386,808.5372897339815,792.2056150716396,767.2549670825846
Methuen,-,11,1060.726294385698,1035.7628986485522,804.2471770660486,1031.0370802339542
Methuen,-,12,878.378486055777,803.2804780876495,584.0211155378487,671.1884462151395
Methuen,-,13,608.4920026327171,478.8554058597523,462.5868863434659,428.15771616444897
Methuen,-,13A,420.92219242764793,331.2465347420174,319.9928438591143,296.1765870594934
Methuen,-,14,1086.6418374775017,686.4066356002049,915.6271743563204,646.953245971649
Methuen,-,15,909.5343540367392,580.006740406783,802.2448347041804,497.3668258421835
Methuen,-,2,832.9569138597146,446.8930828383496,782.485718419226,363.10953041986875
Methuen,-,3,961.5310344827586,714.210233592881,764.8171301446051,630.9537263626252
Methuen,-,4,907.5169678272366,593.0771264874394,747.9620978404583,605.5301895107978
Methuen,-,5,955.7622451889576,750.0513600789684,784.0018755812465,724.5120945023264
Methuen,-,6,825.7975401509455,595.7993303964238,690.9057319360353,543.2277687905321
Methuen,-,6A,131.1147031381058,94.5970998176264,109.69746885253576,86.25013296640135
Methuen,-,7,1069.864638724409,870.931159325301,832.6247852396166,816.9709096901533
Methuen,-,8,957.9331261479138,1009.1353152078788,761.5167909075176,984.9012242444176
Methuen,-,9,969.1698702807926,948.480736515329,718.1519027756547,858.077517307059
Middleborough,-,1,1150.4570994684889,1232.3887623386483,895.2741078208048,1209.345482156416
Middleborough,-,2,858.3937708565072,765.0901001112347,596.3659621802002,666.3437152391547
Middleborough,-,3,869.2582619339045,1077.1615667074664,735.7894736842105,1057.4834761321908
Middleborough,-,4,797.8725252526388,785.7896371297961,591.9882571224779,688.7310700059186
Middleborough,-,5,800.4720327262105,1020.7600085635335,603.1926422222117,927.1316149285682
Middleborough,-,5A,156.68468794742253,199.80393676750705,118.06914802118342,181.4770808125899
Middleborough,-,6,861.167316297388,1096.874079551037,668.1571929824562,980.9567959766524
Middleborough,-,7,645.7207138802684,767.4703754332768,488.87644226293764,678.2804990219311
Middleborough,-,7A,183.97359163717118,218.66153339750042,139.2867737035176,193.2502657265779
Middlefield,-,1,199,124,155,115
Middleton,-,1,1121.1346929096514,1116.346929096514,853.0199193739625,1049.3182357125918
Middleton,-,2,770.8818770226536,888.8682128730671,618.2937792161092,764.6422150305644
Middleton,-,3,871.9834300676948,960.7848580304188,687.6863014099281,849.0395492568435
Milford,-,1,717.5519722153311,445.50657405110394,632.0617712726371,448.6459935499876
Milford,-,2,1070.743363465478,696.2913469515584,951.6907501072992,636.9196841793047
Milford,-,3,929.0697097494418,672.8990324981394,765.8060034730836,605.248325477549
Milford,-,4,743.6915735892785,499.42306782262614,747.09362543758,446.7118524270902
Milford,-,5,1371.4431303472572,885.549823855058,1048.750629089079,822.4949672873679
Milford,-,6,1162.3084264107215,694.5769321773738,990.90637456242,666.2881475729098
Milford,-,7,1339.4627005495795,895.8102691756769,1112.934525024331,837.1770025167892
Milford,-,8,1365.7291236729118,753.9429534684635,1120.7563210335702,773.5140269890016
Millbury,-,1,1010,944,749,815
Millbury,-,2,1114,1073,888,1042
Millbury,-,3,1007,898,782,832
Millbury,-,4,1065,824,743,756
Millis,-,1,1161,631,864,636
Millis,-,2,1109,661,882,615
Millis,-,3,1232,709,874,639
Millville,-,1,821,976,624,874
Milton,-,1,1516,254,1303,211
Milton,-,10,1100.7002230047271,198.17318481610496,1001.6755847510702,204.7043910739704
Milton,-,2,1551,261,1376,235
Milton,-,3,1440.644090305445,442.9681274900398,1227.1414342629482,444.96347941567063
Milton,-,4,845.236958745312,204.94101602454825,708.6096147289466,202.04636890555747
Milton,-,4A,614.763041254688,149.05898397545175,515.3903852710536,146.95363109444256
Milton,-,5,1085.2997769952729,335.826815183895,862.3244152489299,314.29560892602956
Milton,-,6,1193.0053524503808,631.6539596426855,992.43506016461,624.7933594901044
Milton,-,7,1106.3505572441743,574.3779128672745,926.4235055724416,568.2431610942249
Milton,-,8,1197,654,966,637
Milton,-,9,1212,735,873,697
Monroe,-,1,28,31,25,26
Monson,-,A,792.0990611848495,872.3256717384266,625.9501456782131,785.2657818064098
Monson,-,B,815,851,622,736
Monson,-,C,840,866,675,739
Montague,-,1,846,178,729,182
Montague,-,2,521,272,418,206
Montague,-,3,590.4845209181406,225.4425820134779,442.6142031266035,230.2553278828721
Montague,-,4,561.2849823068298,215.59371384189603,465.41246682237784,192.44259439870865
Montague,-,5,461.47313352117294,124.75192293845492,372.03924870459514,90.50965135095788
Montague,-,6,539.757363253857,195.2117812061711,430.9340813464236,193.79242636746145
Monterey,-,1,481,102,417,88
Montgomery,-,1,246,312,199,281
Mount Washington,-,1,102,16,76,19
Nahant,-,1,1629,842,1347,864
Nantucket,-,1,5241,1914,4146,1892
Natick,-,1,1106,299,974,260
Natick,-,10,1982,591,1642,575
Natick,-,2,1530.986276303751,468.7767612076853,1280.7964318389752,460.87602927721866
Natick,-,3,1585.1345029170282,534.2081738572498,1303.0877240051807,536.507347346158
Natick,-,4,1580,476,1229,441
Natick,-,5,1575.648740447212,566.3011604868384,1263.2901217095953,583.2587036512879
Natick,-,6,1559.351259552788,539.6988395131616,1240.7098782904047,529.7412963487121
Natick,-,7,1906.3374426605503,481.45240825688074,1599.0731077981652,495.48795871559633
Natick,-,8,1764.3314017599848,549.7449484354713,1426.5718181466325,517.1955992639167
Natick,-,9,1740.2103763586854,464.81770824271285,1461.4709182110464,470.9330653971102
Needham,-,A,1309,440,1086,443
Needham,-,B,1535.2821829855538,451.79839486356343,1233.687319422151,464.77624398073834
Needham,-,C,1491,383,1281,369
Needham,-,D,1557.2064205457464,412.7717495987158,1281.0568218298556,418.7418940609952
Needham,-,E,1627.2008408796896,436.42755498059506,1292.987063389392,424.41558861578267
Needham,-,F,1501.5113964686998,372.4298555377207,1289.2558587479937,369.4818619582665
Needham,-,G,1567.8266421716862,380.6603106063485,1372.3999264815222,379.2562094082884
Needham,-,H,1607.2394366197182,456.2676056338028,1260.868544600939,436.6431924882629
Needham,-,I,1782.409831029186,339.1036324207102,1463.6335411583989,335.0564380590946
Needham,-,J,1594.32324929972,405.5408963585434,1236.110924369748,378.62857142857143
New Ashford,-,1,98,48,101,39
New Bedford,1,A,655.1777102893935,531.2488191804764,507.5808136886997,396.9146595874657
New Bedford,1,A1,102.91632702399914,83.44938533049545,79.73157845925498,62.34796798670062
New Bedford,1,B,637.588398520433,540.2811442261846,563.177758829734,441.0380388539561
New Bedford,1,B1,41.846493936305265,35.459979632983476,36.96274073464841,28.946410664639124
New Bedford,1,C,487.59279228274164,422.35632757430335,486.89212516074394,357.0871409878663
New Bedford,1,C1,165.53775297999078,143.389973211476,165.29987649207257,121.2310843653806
New Bedford,1,D,815.556831228473,757.1549942594719,733.4714887102947,614.5817068503636
New Bedford,1,E,701,517,626,431
New Bedford,1,F,435.8710253662022,586.3658449446231,660.6459449803501,540.8706680957484
New Bedford,2,A,250.2370767902553,131.69318039411624,288.594627882503,88.96730109393432
New Bedford,2,B,383.2226778264156,236.38570009313065,418.13247840863545,182.50929564415412
New Bedford,2,C,378.4929147093673,266.2169161867248,367.9652977538293,214.3558920333698
New Bedford,2,D,431.5103319750188,333.9471427780485,450.46055056030474,303.6139685299198
New Bedford,2,E,592.6345828886022,472.4853040029889,549.3550674097298,374.3858238649236
New Bedford,2,F,542.256645874373,411.7532824519316,507.2977210218105,326.1828983193611
New Bedford,3,A,350.92142726508706,162.1156397701696,357.46904820377057,112.16949033111224
New Bedford,3,B,395.5370952971594,230.6426278681351,428.7584362740493,162.36049824548795
New Bedford,3,C,417.1589517560234,204.6291793955189,483.1996804791829,125.65303853314006
New Bedford,3,D,529.1363634594111,317.74018912429204,558.2969500548572,210.50597115122417
New Bedford,3,E,725.97539558143,453.26674130467234,672.3099473802059,360.7832624272279
New Bedford,3,F,433.7114299249331,246.98732762794086,404.98778748926406,192.57512949398844
New Bedford,3,F1,329.2370089687179,187.49187452927967,307.4324507539542,146.1867390659685
New Bedford,4,A,255.96132825629797,88.63432621925416,291.9153352213511,47.02254756860227
New Bedford,4,A1,211.84167825422557,73.35656735777746,241.59834980819716,38.91734529033004
New Bedford,4,B,820.34636929743,286.9229828043841,765.0200857055571,221.1049746719213
New Bedford,4,C,756.7715320575244,245.3610596616567,742.4360178213859,179.51655076250566
New Bedford,4,D,648.8280335261486,265.55623215547246,633.6183615089824,234.92767659669775
New Bedford,4,E,585.7765784003738,320.63157387534386,531.91691932357,260.46057717263494
New Bedford,4,F,751.1294269370458,282.13549100719484,725.0742676817259,207.0912979026821
New Bedford,5,A,546.4986856324836,277.7097136824312,535.4572090839046,214.85884303515263
New Bedford,5,B,823.483837859114,321.04273221638255,759.4101001320064,253.7723790064324
New Bedford,5,C,579.5297450424929,390.5311614730878,575.2103399433428,317.064447592068
New Bedford,5,D,972.1966507808504,414.9124271576488,874.6596138261324,370.01520053575734
New Bedford,5,E,936.166140754019,523.858694120955,825.9082987857598,443.27579861113367
New Bedford,5,F,857.640060140954,452.32632081592743,768.408968553336,410.88000852545935
New Bedford,6,A,651.0214381887345,452.51679760519744,626.1786559301429,404.2780036340344
New Bedford,6,B,556.7609667434813,429.5122598558324,563.8911823458076,316.16271676044744
New Bedford,6,C,376.1903046487107,197.25141313111703,468.8866383588067,147.46158993335172
New Bedford,6,D,284.589369270248,173.09038828867492,330.7931929576813,107.07945256848032
New Bedford,6,E,347.05332433344586,216.79446506918663,393.50928113398584,136.63516706041173
New Bedford,6,F,505.2988919130493,283.8361252738936,506.68343621653105,225.793576783458
New Braintree,-,1,319,337,246,326
New Marlborough,-,1,678,264,564,218
New Salem,-,1,419,237,337,208
Newbury,-,1,1631,817,1290,793
Newbury,-,2,1507,937,1175,923
Newburyport,1,1,1281.7460429124164,337.4752022511432,1053.296166021808,343.58248329229684
Newburyport,2,1,1731.9510850249203,416.7238839107368,1459.8369932471217,420.1283522168416
Newburyport,3,1,1619.1001084699928,482.5383725344253,1245.567051004426,457.3149980745204
Newburyport,4,1,1659.2478221688193,528.5431060378492,1308.1441874436766,472.8573145088615
Newburyport,5,1,1263.954941423851,635.7194352658456,949.1556022829678,582.1168519074797
Newburyport,6,1,1353,661,1103,634
Newton,1,1,1033.842803674719,373.6781218101395,873.831915617557,377.51071793126914
Newton,1,2,1271.6352838745051,202.99661478735,1177.8822404703296,205.9959398193546
Newton,1,2A,58.53710326218718,9.344529797471576,54.22137559051293,9.482597529109512
Newton,1,3,1399.032896159135,176.504458030467,1216.5626133509772,161.5429800739028
Newton,1,4,1140.0662020905922,440.1219512195122,996.0174216027874,417.9477351916376
Newton,2,1,1220.5257433511545,269.99265996714996,1059.1270573512602,260.79160129886185
Newton,2,2,1083.2399616678438,194.8791082200292,978.7345107099668,171.01418859424612
Newton,2,3,1464.197501738485,222.69104798304852,1325.4154750380003,194.03920067901612
Newton,2,4,1584.9046968724172,223.71277062619055,1432.1190037990714,198.53964208562277
Newton,3,1,1398.6526508959103,295.1840230674295,1251.6917190732522,295.1403209275047
Newton,3,1A,2.9917703762479366,0.6314096750105445,2.6774154418679195,0.6313161944973363
Newton,3,2,1499.0658942795076,191.60246198406952,1290.5865314989137,182.6676321506155
Newton,3,3,1299,390,1138,364
Newton,3,4,1265.3555787278417,390.18456725755993,1133.63086548488,369.22836287799794
Newton,4,1,1290,283,1083,253
Newton,4,2,1218.451933309684,173.07555870876195,1128.452642781128,172.08655551614046
Newton,4,3,895.5480666903157,182.92444129123805,848.547357218872,174.91344448385954
Newton,4,4,1193,334,1030,315
Newton,5,1,1253.5567817649653,270.2007358395555,1062.265425084889,247.68895120284847
Newton,5,2,1428.7367265223274,203.07550725436724,1297.045003091907,169.7744465872068
Newton,5,3,1640.4127589303382,217.5278202669589,1457.221596616593,196.14851681049572
Newton,5,4,1612,203,1468,201
Newton,6,1,1204.5126884884148,307.0654652445752,1039.1621919823465,286.0125045972784
Newton,6,2,1430,179,1313,170
Newton,6,3,1505.719696969697,162.59848484848484,1399.8863636363635,145.28030303030303
Newton,6,4,1703.5740358126725,208.5974517906336,1522.581611570248,160.107782369146
Newton,7,1,1180.4873115115852,231.9345347554248,1028.8378080176535,225.9874954027216
Newton,7,2,1538.147110955771,245.93132994534233,1366.921555983779,224.8006698727354
Newton,7,3,475.3144788331555,85.82853077196727,528.2845962291,76.32764140875133
Newton,7,4,714.5055140519388,138.7356812522234,616.2312344361437,143.32870864461046
Newton,8,1,1256.0974366316027,429.6489171164898,1123.0214857667163,379.1005098538115
Newton,8,2,1194.8077555044365,371.5175813342096,1021.6733486690764,348.07229707525465
Newton,8,3,1259.6521203190655,359.82257681425637,1112.5871340956726,326.8374259444293
Newton,8,4,1178.4426875448955,386.01092473504417,1073.7180314685345,337.9897671265045
Norfolk,-,1,763.7160883280757,510.30914826498423,532.1545741324921,484.9684542586751
Norfolk,-,2,1097.1144399561692,682.3584534180452,816.8274268025243,634.7398206361356
Norfolk,-,3,1128.675904541955,693.2748267898384,791.2209391839878,689.4488067744419
Norfolk,-,4,1110.4935671738,684.0575715271323,815.797059880996,648.8429183307475
North Adams,1,1,873.1712735735366,363.4177150098148,743.2373018834699,343.7494480703505
North Adams,2,2,911.560904449307,314.46097738876733,775.0813274981765,295.028811086798
North Adams,3,3,678,216,669,218
North Adams,4,4,957,390,816,414
North Adams,5,5,796.2678219771564,316.12130760141787,726.6813706183536,299.2217408428515
North Andover,-,1,1228.234595397179,746.9792130660727,1000.893095768374,705.6443949517446
North Andover,-,2,1352.178997326419,825.2491851148268,1081.649602564117,810.02740898964
North Andover,-,3,1349.8735198375769,778.2756801225263,1109.5943326626148,781.767021507229
North Andover,-,4,1660.2830536594115,899.3055933944937,1228.2781132152304,847.7854336881632
North Andover,-,5,913.9176386574624,496.7345870030945,756.6646036657938,499.509640561771
North Andover,-,6,1585.5121951219512,1010.455741298986,1131.9202521238694,1069.2661003014523
North Andover,-,7,1579.759210209487,860.8569708644353,1258.9019985552611,809.8851432699254
North Andover,-,8,1352.240789790513,930.1430291355648,931.0980014447388,867.1148567300746
North Attleborough,-,1,898.0767785234899,562.4697986577181,626.2163758389262,558.7199999999999
North Attleborough,-,2,1113,797,767,768
North Attleborough,-,3,1070,874,753,846
North Attleborough,-,4,968.2820866685068,596.0182169472813,687.1040574109854,535.6243444659123
North Attleborough,-,5,1005.2242351705736,760.3036221331785,706.6287012097043,689.2279543846624
North Attleborough,-,6,1226.315302907956,797.1207743916419,877.8327227323025,810.4405603572887
North Attleborough,-,7,1266.2653369598063,959.150800846177,975.236022967664,927.7449380477484
North Attleborough,-,8,1107.6578845167037,829.3794004961048,861.5476011934098,783.5350619522515
North Attleborough,-,9,1069.1783752529632,874.5573865278982,804.4345186470078,796.7071407921364
North Brookfield,-,1,1181,1459,907,1413
North Reading,-,1,1412,1124,1066,1023
North Reading,-,2,1398,937,1018,920
North Reading,-,3,1371,1012,1067,1031
North Reading,-,4,1404,1043,1132,1012
Northampton,1,A,1145.6031940261043,119.46043549196786,964.3976844879518,138.90057103413653
Northampton,1,B,1093.9674436775997,102.3972391048535,939.8444150671328,115.72086659926538
Northampton,2,A,1055.973659803116,50.66780356451463,966.5917241451804,42.82235836809491
Northampton,2,B,716.3430744595677,40.80984787830265,602.5964771817454,35.60008006405124
Northampton,3,A,1197.4042749636374,110.88488585341176,1030.7243407323087,99.20211851008663
Northampton,3,B,1164.258407639284,100.71006766584456,1027.8254600645039,93.68101562005944
Northampton,4,A,988.4473868235588,72.2766396324598,877.2234873345523,63.27823746347256
Northampton,4,B,1229.8841673283853,101.46291300742809,1074.2889861860808,89.55630535918857
Northampton,5,A,1025.8974560236634,140.2280407498905,939.2201502094506,135.31886871958423
Northampton,5,B,1223.3200036184671,128.07028003906288,1081.0653960801744,127.53023994525816
Northampton,6,A,1233.5611213745622,298.25802315838354,1027.0425411631686,320.3917441473091
Northampton,6,B,1269.8729386969262,237.52301288806603,1042.6691850474194,243.03289974506723
Northampton,7,A,1138.953971237283,148.07582005535605,950.915661467684,169.19044079144223
