City/Town,Ward,Pct,State Rep,State Senate,US House,Gov Council,Clinton_16,Trump_16,Obama_12,Romney_12,County
Attleboro,5,B,2nd Bristol,Bristol and Norfolk,4th Congressional,2nd District,912,682,908,725,Bristol
Attleboro,6,A,2nd Bristol,Bristol and Norfolk,4th Congressional,2nd District,818,762,843,658,Bristol
Attleboro,6,B,2nd Bristol,Bristol and Norfolk,4th Congressional,2nd District,947,774,878,767,Bristol
Mansfield,-,1,14th Bristol,Bristol and Norfolk,4th Congressional,2nd District,1142,952,966,1150,Bristol
Mansfield,-,5,14th Bristol,Bristol and Norfolk,4th Congressional,2nd District,1056,702,970,730,Bristol
Mansfield,-,2,1st Bristol,Bristol and Norfolk,4th Congressional,2nd District,1142,903,1016,1033,Bristol
Mansfield,-,3,1st Bristol,Bristol and Norfolk,4th Congressional,2nd District,1239,961,995,1149,Bristol
Mansfield,-,6,1st Bristol,Bristol and Norfolk,4th Congressional,2nd District,1132,707,1050,740,Bristol
Mansfield,-,4,8th Norfolk,Bristol and Norfolk,4th Congressional,2nd District,1168,848,935,1068,Bristol
N. Attleborough,-,1,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,668,596,653,550,Bristol
N. Attleborough,-,2,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,767,768,763,829,Bristol
N. Attleborough,-,3,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,753,846,659,1013,Bristol
N. Attleborough,-,4,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,694,541,706,546,Bristol
N. Attleborough,-,5,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,705,689,723,690,Bristol
N. Attleborough,-,6,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,882,814,770,901,Bristol
N. Attleborough,-,7,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,914,872,889,1027,Bristol
N. Attleborough,-,8,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,881,802,733,933,Bristol
N. Attleborough,-,9,14th Bristol,"Norfolk, Bristol and Middlesex",4th Congressional,2nd District,795,788,755,870,Bristol
Haverhill,7,2,14th Essex,1st Essex,3rd Congressional,5th District,744,578,761,587,Essex
Haverhill,2,1,15th Essex,1st Essex,3rd Congressional,5th District,648,485,661,445,Essex
Haverhill,2,2,15th Essex,1st Essex,3rd Congressional,5th District,664,636,667,592,Essex
Haverhill,5,2,15th Essex,1st Essex,3rd Congressional,5th District,777,819,778,801,Essex
Haverhill,7,1,15th Essex,1st Essex,3rd Congressional,5th District,804,616,783,712,Essex
Haverhill,4,3,2nd Essex,1st Essex,3rd Congressional,5th District,756,734,824,756,Essex
Haverhill,7,3,2nd Essex,1st Essex,3rd Congressional,5th District,803,817,761,891,Essex
Haverhill,1,1,3rd Essex,1st Essex,3rd Congressional,5th District,618,270,613,219,Essex
Haverhill,1,2,3rd Essex,1st Essex,3rd Congressional,5th District,867,411,804,360,Essex
Haverhill,1,3,3rd Essex,1st Essex,3rd Congressional,5th District,670,456,714,401,Essex
Haverhill,2,3,3rd Essex,1st Essex,3rd Congressional,5th District,593,276,571,249,Essex
Haverhill,3,1,3rd Essex,1st Essex,3rd Congressional,5th District,596,135,599,112,Essex
Haverhill,3,2,3rd Essex,1st Essex,3rd Congressional,5th District,644,323,657,306,Essex
Haverhill,3,3,3rd Essex,1st Essex,3rd Congressional,5th District,653,397,729,355,Essex
Haverhill,4,1,3rd Essex,1st Essex,3rd Congressional,5th District,749,731,762,777,Essex
Haverhill,4,2,3rd Essex,1st Essex,3rd Congressional,5th District,793,886,818,855,Essex
Haverhill,5,1,3rd Essex,1st Essex,3rd Congressional,5th District,867,578,853,605,Essex
Haverhill,5,3,3rd Essex,1st Essex,3rd Congressional,5th District,812,933,773,1009,Essex
Haverhill,6,1,3rd Essex,1st Essex,3rd Congressional,5th District,736,630,754,566,Essex
Haverhill,6,2,3rd Essex,1st Essex,3rd Congressional,5th District,772,633,858,568,Essex
Haverhill,6,3,3rd Essex,1st Essex,3rd Congressional,5th District,841,706,852,728,Essex
Lawrence,A,1,14th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,869,166,768,180,Essex
Lawrence,A,3,14th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,730,208,650,196,Essex
Lawrence,F,1,14th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,879,365,767,451,Essex
Lawrence,A,2,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,729,71,670,56,Essex
Lawrence,A,4,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,864,122,633,88,Essex
Lawrence,B,1,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,962,119,889,98,Essex
Lawrence,B,2,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,788,51,804,45,Essex
Lawrence,B,3,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,877,100,849,71,Essex
Lawrence,B,4,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,1131,57,981,41,Essex
Lawrence,C,4,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,858,80,882,62,Essex
Lawrence,E,2,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,916,436,796,457,Essex
Lawrence,E,3,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,759,184,680,172,Essex
Lawrence,E,4,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,841,156,729,160,Essex
Lawrence,F,2,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,748,65,719,94,Essex
Lawrence,F,3,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,781,91,705,95,Essex
Lawrence,F,4,16th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,822,147,735,140,Essex
Lawrence,C,1,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,743,78,699,61,Essex
Lawrence,C,2,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,915,205,804,212,Essex
Lawrence,C,3,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,748,37,745,24,Essex
Lawrence,D,1,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,859,164,793,168,Essex
Lawrence,D,2,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,764,51,794,40,Essex
Lawrence,D,3,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,642,60,633,35,Essex
Lawrence,D,4,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,690,51,688,46,Essex
Lawrence,E,1,17th Essex,2nd Essex and Middlesex,3rd Congressional,5th District,937,471,865,470,Essex
Methuen,-,3,14th Essex,1st Essex,3rd Congressional,5th District,937,773,932,785,Essex
Methuen,-,7,14th Essex,1st Essex,3rd Congressional,5th District,1004,996,1001,952,Essex
Methuen,-,10,14th Essex,1st Essex,3rd Congressional,5th District,1066,741,971,797,Essex
Methuen,-,1,15th Essex,1st Essex,3rd Congressional,5th District,994,821,905,836,Essex
Methuen,-,4,15th Essex,1st Essex,3rd Congressional,5th District,961,778,936,759,Essex
Methuen,-,5,15th Essex,1st Essex,3rd Congressional,5th District,977,600,947,518,Essex
Methuen,-,6,15th Essex,1st Essex,3rd Congressional,5th District,1041,670,957,746,Essex
Methuen,-,8,15th Essex,1st Essex,3rd Congressional,5th District,1001,1336,873,1305,Essex
Methuen,-,9,15th Essex,1st Essex,3rd Congressional,5th District,884,1086,829,1146,Essex
Methuen,-,11,15th Essex,1st Essex,3rd Congressional,5th District,991,1241,967,1191,Essex
Methuen,-,12,15th Essex,1st Essex,3rd Congressional,5th District,871,1001,882,988,Essex
Methuen,-,2,17th Essex,1st Essex,3rd Congressional,5th District,935,192,892,175,Essex
N. Andover,-,1,14th Essex,1st Essex,6th Congressional,5th District,1017,717,934,766,Essex
N. Andover,-,2,14th Essex,1st Essex,6th Congressional,5th District,1098,823,1021,986,Essex
N. Andover,-,3,14th Essex,1st Essex,6th Congressional,5th District,1095,770,969,894,Essex
N. Andover,-,4,14th Essex,1st Essex,6th Congressional,5th District,1242,859,992,1165,Essex
N. Andover,-,5,14th Essex,1st Essex and Middlesex,6th Congressional,5th District,818,540,657,729,Essex
