city_town,ward,precinct,State_Rep,State_Senate,Gov_Council,US_House,Biden_20,Trump_20,Clinton_16,Trump_16,Harris_24,Trump_24
Boston,10,9,Fifteenth Suffolk,Second Suffolk,Fourth,7,1412.6734106672454,74.00931571552407,1340.1467576619932,73.11082846283249,1228,94
Boston,10,9A,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,4.384158860691452,0.22968408325507472,4.159076144468255,0.226895674539825,0,0
Boston,11,1,Seventh Suffolk,Second Suffolk,Fourth,7,634,34,560,19,513,42
Boston,11,10,Fifteenth Suffolk,Second Suffolk,Fourth,8,1179.8464968152866,49.3859872611465,1105.0025477707006,35.79936305732484,857,44
Boston,11,2,Seventh Suffolk,Second Suffolk,Fourth,7,1021,59,1000,25,793,100
Boston,11,3,Seventh Suffolk,Second Suffolk,Fourth,7,787,58,768,27,562,98
Boston,11,4,Fifteenth Suffolk,Second Suffolk,Fourth,7,1252,73,1247,49,1012,116
Boston,11,5,Fifteenth Suffolk,Second Suffolk,Fourth,7,1078,95,1000,48,840,110
Boston,11,6,Fifteenth Suffolk,Second Suffolk,Fourth,7,907,45,845,43,803,63
Boston,11,7,Fifteenth Suffolk,Second Suffolk,Fourth,7,1101,80,1113,49,975,117
Boston,11,8,Fifteenth Suffolk,Second Suffolk,Fourth,7,1536,78,1123,58,1464,94
Boston,11,9,Fifteenth Suffolk,Second Suffolk,Fourth,8,641.1535031847134,38.6140127388535,612.9974522292994,36.20063694267516,737,40
Boston,12,1,Seventh Suffolk,Second Suffolk,Fourth,7,1037,61,1049,37,777,94
Boston,12,2,Seventh Suffolk,Second Suffolk,Fourth,7,1236.2201735357917,74.07700650759219,1083.2559652928417,25.01301518438178,950,132
Boston,12,3,Seventh Suffolk,Second Suffolk,Fourth,7,529,33,599,18,425,70
Boston,12,4,Seventh Suffolk,Second Suffolk,Fourth,7,718,54,658,29,552,74
Boston,12,5,Seventh Suffolk,Second Suffolk,Fourth,7,481,24,470,10,314,41
Boston,12,6,Fifth Suffolk,Second Suffolk,Fourth,7,597,43,544,22,468,39
Boston,12,7,Fifth Suffolk,Second Suffolk,Fourth,7,1348.7798264642083,99.9229934924078,1533.7440347071583,42.98698481561822,994,196
Boston,12,8,Seventh Suffolk,Second Suffolk,Fourth,7,503,32,457,16,355,60
Boston,12,9,Fifth Suffolk,Second Suffolk,Fourth,7,655,37,620,20,481,60
Boston,13,1,Fifth Suffolk,Second Suffolk,Fourth,7,869.2082912032356,69.74620829120323,905.9140546006066,34.27502527805864,623,108
Boston,13,10,Thirteenth Suffolk,First Suffolk,Fourth,8,1027,360,913,303,905,369
Boston,13,2,Fifth Suffolk,Second Suffolk,Fourth,7,346,33,329,12,261,41
Boston,13,3,Thirteenth Suffolk,First Suffolk,Fourth,8,761,126,679,69,652,131
Boston,13,4,Fifth Suffolk,Second Suffolk,Fourth,7,585.7917087967644,53.25379170879677,580.0859453993934,24.72497472194135,477,101
Boston,13,5,Fifth Suffolk,First Suffolk,Fourth,7,595,51,611,39,453,81
Boston,13,6,Thirteenth Suffolk,First Suffolk,Fourth,7,807,108,801,75,646,101
Boston,13,7,Thirteenth Suffolk,First Suffolk,Fourth,8,820,268,758,182,610,279
Boston,13,8,Thirteenth Suffolk,First Suffolk,Fourth,8,732,219,681,143,562,191
Boston,13,9,Thirteenth Suffolk,First Suffolk,Fourth,8,843,206,799,103,701,157
Boston,14,1,Fifth Suffolk,Second Suffolk,Fourth,7,1361,109,1377,50,952,190
Boston,14,10,Sixth Suffolk,Second Suffolk,Fourth,7,816,71,805,13,571,111
Boston,14,11,Sixth Suffolk,Second Suffolk,Fourth,7,772,43,686,30,580,74
Boston,14,12,Sixth Suffolk,Second Suffolk,Fourth,7,429.6498905908096,18.140773158278627,462.1123267687819,10.50255288110868,348,29
Boston,14,13,Sixth Suffolk,Second Suffolk,Fourth,7,698.5123189664022,33.10955564487789,720.7881554758476,17.14979258140776,519,53
Boston,14,14,Sixth Suffolk,Second Suffolk,Fourth,7,773,28,757,16,574,63
Boston,14,2,Sixth Suffolk,Second Suffolk,Fourth,7,1479,104,1517,41,1070,172
Boston,14,3,Fifth Suffolk,Second Suffolk,Fourth,7,666.2089300758214,40.997472620050544,710.0016849199662,8.385846672283066,276,43
Boston,14,4,Fifth Suffolk,Second Suffolk,Fourth,7,829,59,850,30,613,94
Boston,14,5,Sixth Suffolk,Second Suffolk,Fourth,7,663.8377904427882,21.74967119684349,607.0995177553705,11.34765453748356,493,39
Boston,14,6,Sixth Suffolk,Second Suffolk,Fourth,7,697.7910699241786,53.002527379949456,725.9983150800336,24.614153327716934,495,73
Boston,14,7,Sixth Suffolk,Second Suffolk,Fourth,7,657,47,696,19,472,67
Boston,14,8,Sixth Suffolk,Second Suffolk,Fourth,7,797,33,759,20,610,56
Boston,14,9,Sixth Suffolk,Second Suffolk,Fourth,7,739,48,775,22,494,121
Boston,15,1,Fifth Suffolk,First Suffolk,Fourth,7,908,78,887,31,707,114
Boston,15,2,Fifth Suffolk,First Suffolk,Fourth,7,618,47,612,8,424,74
Boston,15,3,Fifth Suffolk,First Suffolk,Fourth,7,363,45,395,16,294,62
Boston,15,4,Fifth Suffolk,First Suffolk,Fourth,7,911.070295404814,181.50574398249452,946.4860503282276,79.68544857768052,754,216
Boston,15,5,Fifth Suffolk,First Suffolk,Fourth,7,776.3453268977622,77.84291355857832,804.8920579201404,29.98727512066696,544,72
Boston,15,6,Thirteenth Suffolk,First Suffolk,Fourth,7,432.929704595186,244.49425601750548,495.5139496717724,111.31455142231948,353,194
Boston,15,7,Fifth Suffolk,First Suffolk,Fourth,7,615,57,638,22,462,70
Boston,15,8,Thirteenth Suffolk,First Suffolk,Fourth,7,482,171,490,77,332,165
Boston,15,9,Fifth Suffolk,First Suffolk,Fourth,7,499,153,616,81,403,145
Boston,16,1,Thirteenth Suffolk,First Suffolk,Fourth,7,595.0151615029664,221.02933421226103,607.0497692814766,103.66446934739618,436,188
Boston,16,10,Thirteenth Suffolk,First Suffolk,Fourth,8,657,397,576,331,550,411
Boston,16,11,Twelfth Suffolk,First Suffolk,Fourth,8,413.96653919694074,198.00764818355643,407.4388145315488,158.29732313575528,398,229
Boston,16,12,Thirteenth Suffolk,First Suffolk,Fourth,8,524,497,456,442,480,526
Boston,16,2,Thirteenth Suffolk,First Suffolk,Fourth,8,479,213,457,157,439,228
Boston,16,3,Thirteenth Suffolk,First Suffolk,Fourth,7,800,211,869,106,638,152
Boston,16,4,Thirteenth Suffolk,First Suffolk,Fourth,7,752,200,696,111,604,198
Boston,16,5,Thirteenth Suffolk,First Suffolk,Fourth,8,788,255,779,175,676,285
Boston,16,6,Thirteenth Suffolk,First Suffolk,Fourth,7,1021,297,995,167,855,307
Boston,16,7,Thirteenth Suffolk,First Suffolk,Fourth,8,647,329,589,305,576,352
Boston,16,8,Thirteenth Suffolk,First Suffolk,Fourth,8,1175.0334608030594,455.9923518164436,1089.5611854684512,373.7026768642447,965,451
Boston,16,9,Thirteenth Suffolk,First Suffolk,Fourth,8,698,512,582,466,587,588
Boston,17,1,Sixth Suffolk,First Suffolk,Fourth,7,656.6546731022378,54.15708644142168,702.1079420798595,29.01272487933304,544,85
Boston,17,10,Twelfth Suffolk,First Suffolk,Fourth,7,1002,63,1006,36,776,99
Boston,17,11,Twelfth Suffolk,First Suffolk,Fourth,7,416,22,389,14,311,36
Boston,17,12,Twelfth Suffolk,First Suffolk,Fourth,7,676,54,612,39,574,68
Boston,17,13,Twelfth Suffolk,First Suffolk,Fourth,8,826,187,752,143,688,185
Boston,17,14,Twelfth Suffolk,First Suffolk,Fourth,7,853,127,835,106,798,121
Boston,17,2,Sixth Suffolk,First Suffolk,Fourth,7,530,65,499,33,407,72
Boston,17,3,Sixth Suffolk,First Suffolk,Fourth,7,1132.9848384970337,87.97066578773897,1104.9502307185237,48.33553065260382,926,118
Boston,17,4,Twelfth Suffolk,First Suffolk,Fourth,7,1317,183,1169,112,1071,229
Boston,17,5,Sixth Suffolk,First Suffolk,Fourth,7,552,31,509,15,407,60
Boston,17,6,Sixth Suffolk,First Suffolk,Fourth,7,864,74,821,44,737,92
Boston,17,7,Sixth Suffolk,First Suffolk,Fourth,7,467,27,448,15,356,46
Boston,17,8,Twelfth Suffolk,First Suffolk,Fourth,7,773,53,730,32,577,87
Boston,17,9,Twelfth Suffolk,First Suffolk,Fourth,7,657,49,634,39,557,43
Boston,18,1,Twelfth Suffolk,Second Suffolk,Fourth,7,1305,81,1347,49,1228,101
Boston,18,10,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1517,244,1321,201,1304,272
Boston,18,11,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,865,108,851,87,693,131
Boston,18,12,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,987,194,926,187,873,207
Boston,18,13,Fourteenth Suffolk,Second Suffolk,Fourth,7,621,86,574,59,538,93
Boston,18,14,Fourteenth Suffolk,Second Suffolk,Fourth,7,671,83,616,67,532,102
Boston,18,15,Fourteenth Suffolk,Second Suffolk,Fourth,7,1068,84,919,67,874,108
Boston,18,16,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,982,334,836,346,858,320
Boston,18,17,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,983,200,935,171,846,223
Boston,18,18,Fourteenth Suffolk,Second Suffolk,Fourth,7,1233,242,1120,205,1000,285
Boston,18,19,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1628.964989626556,293.4281639004149,1426.197354771784,253.4595435684647,1370,354
Boston,18,2,Twelfth Suffolk,Second Suffolk,Fourth,7,984,37,961,18,734,66
Boston,18,20,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1200.035010373444,444.5718360995851,1059.802645228216,436.5404564315353,944,508
Boston,18,21,Twelfth Suffolk,Second Suffolk,Fourth,7,1311,59,1223,38,1086,96
Boston,18,22,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1031,330,926,325,956,353
Boston,18,23,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,885,112,900,69,641,159
Boston,18,3,Twelfth Suffolk,Second Suffolk,Fourth,7,1119,35,1096,18,898,77
Boston,18,4,Twelfth Suffolk,Second Suffolk,Fourth,7,1161,67,1075,34,934,88
Boston,18,5,Twelfth Suffolk,Second Suffolk,Fourth,7,1189.4831460674156,56.359550561797754,958.1123595505618,38.561797752808985,995,78
Boston,18,6,Twelfth Suffolk,Second Suffolk,Fourth,7,1450.5168539325844,54.640449438202246,1353.887640449438,49.438202247191015,1262,89
Boston,18,7,Sixth Suffolk,Second Suffolk,Fourth,7,1029,136,932,107,821,191
Boston,18,8,Sixth Suffolk,Second Suffolk,Fourth,7,1746,197,1646,147,1438,226
Boston,18,9,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,963,191,923,164,887,207
Boston,19,1,Fifteenth Suffolk,Second Suffolk,Fourth,8,1036,40,1008,29,918,45
Boston,19,10,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1180.9284903518728,156.61407491486946,1061.2792281498298,138.1316685584563,1119,176
Boston,19,11,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,1033,112,1051,56,752,149
Boston,19,12,Sixth Suffolk,Second Suffolk,Fourth,7,864,110,807,106,841,111
Boston,19,13,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,765.0715096481272,109.38592508513054,766.7207718501703,86.8683314415437,646,111
Boston,19,2,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1095,216,967,236,1025,207
Boston,19,3,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,651.9060585432267,40.78965282505105,562.3144996596324,45.15997277059224,570,46
Boston,19,4,Fifteenth Suffolk,Second Suffolk,Fourth,8,1479.5888048929237,43.40716739572045,1365.250744775602,57.79384084836413,1288,52
Boston,19,5,Fifteenth Suffolk,Norfolk and Suffolk,Fourth,8,1007,76,912,68,873,68
Boston,19,6,Fifteenth Suffolk,Second Suffolk,Fourth,8,1466.0218145761032,54.4600892414477,1372.7050074367874,52.666336142786314,1293,58
Boston,19,7,Fifteenth Suffolk,Second Suffolk,Fourth,7,1088.8910060975609,74.4405487804878,929.7149390243902,64.14557926829268,1048,103
Boston,19,8,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,895.1055662188099,48.95777351247601,839.257197696737,47.56046065259117,828,58
Boston,19,9,Fifteenth Suffolk,Norfolk and Suffolk,Fourth,8,757.0034276836291,49.60167770703619,690.0278632788727,48.29396007911615,624,48
Boston,2,1,Second Suffolk,Middlesex and Suffolk,Sixth,7,1387.5380908153868,424.9876595427067,1192.3835378872182,409.8268473583629,1008,467
Boston,2,2,Second Suffolk,Middlesex and Suffolk,Sixth,7,792.8057522123894,199.8128318584071,704.4092920353983,174.0305309734513,979,341
Boston,2,3,Second Suffolk,Middlesex and Suffolk,Sixth,7,1202.2520891879828,312.7784902350829,1037.9581929900858,305.8441748769928,1139,338
Boston,2,4,Second Suffolk,Middlesex and Suffolk,Sixth,7,1109.7012572065892,254.9754865949771,943.4482898693255,227.6076009396216,1060,273
Boston,2,5,Second Suffolk,Middlesex and Suffolk,Sixth,7,1017.494091606392,293.9835958037225,847.9178035894752,285.46682793781326,1086,330
Boston,2,6,Second Suffolk,Middlesex and Suffolk,Sixth,7,873.5133354110468,245.21301466917248,660.4270264343061,233.058223342632,888,339
Boston,2,7,Second Suffolk,Middlesex and Suffolk,Sixth,7,809.8994586233566,213.70456303170923,530.1778808971385,197.37045630317093,621,209
Boston,2,8,Second Suffolk,Middlesex and Suffolk,Sixth,7,1313.7959249368569,328.54435826422196,1156.2779762970526,277.7953382679553,566,221
Boston,20,1,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1011,235,895,231,979,236
Boston,20,10,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1103.5250425894378,480.6947189097104,942.6354344122658,467.8630323679727,965,526
Boston,20,11,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,560,173,470,165,536,169
Boston,20,12,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,689.0834553440703,256.52269399707177,567.1185944363104,268.7320644216691,640,248
Boston,20,13,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,596.5152712899749,267.1261228889687,521.693855551563,235.4879626302551,523,281
Boston,20,14,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,607.4749574105622,239.3052810902896,471.36456558773426,251.13696763202725,530,254
Boston,20,15,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,975,495,878,462,836,509
Boston,20,16,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,962,551,845,510,918,616
Boston,20,17,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1151.4847287100251,528.8738771110312,1016.306144448437,481.51203736974486,1016,570
Boston,20,18,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,618.9165446559297,191.47730600292823,531.8814055636896,168.26793557833088,590,218
Boston,20,19,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,677.7874186550977,266.765003615329,558.1424439624005,256.92624728850325,586,252
Boston,20,2,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1113,208,967,171,993,213
Boston,20,20,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1079,381,964,363,996,366
Boston,20,21,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,8,99.06838235294116,40.868382352941175,84.19742647058823,36.26801470588235,72,51
Boston,20,3,Fourteenth Suffolk,Norfolk and Suffolk,Fourth,7,826.9316176470588,341.1316176470588,702.8025735294118,302.73198529411764,731,372
Boston,20,4,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,991,116,862,105,904,90
Boston,20,5,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,927,401,757,381,873,424
Boston,20,6,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,1056,342,927,358,1026,325
Boston,20,7,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,642.2125813449024,175.234996384671,558.8575560375995,196.07375271149675,628,197
Boston,20,8,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,801,187,704,183,742,196
Boston,20,9,Tenth Suffolk,Norfolk and Suffolk,Fourth,8,865,227,778,211,824,222
Boston,21,1,Second Suffolk,Suffolk and Middlesex,Third,7,1248,93,983,89,973,90
Boston,21,10,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,839,135,861,131,748,144
Boston,21,11,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,1153,123,988,112,901,123
Boston,21,12,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,947.130917746628,205.91351494313673,925.8783390637398,194.48188309970908,736,174
Boston,21,13,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,1108,399,854,303,917,370
Boston,21,14,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,626.2668124658284,67.13285948605795,601.4368507381083,56.09732094040459,583,65
Boston,21,15,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,828,73,791,81,716,69
Boston,21,16,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,1013,198,846,165,898,163
Boston,21,2,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,297,24,472,41,255,23
Boston,21,3,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,720,67,689,80,535,69
Boston,21,4,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,636,50,577,44,455,58
Boston,21,5,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,946,78,936,78,798,74
Boston,21,6,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,760.7966936334858,78.36756946887091,700.0882870207528,96.54555047485051,555,78
Boston,21,7,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,884.2033063665142,103.63243053112907,831.9117129792472,68.45444952514949,661,112
Boston,21,8,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,1180,94,1001,80,931,96
Boston,21,9,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,1158,148,987,104,1120,156
Boston,22,1,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,1277,165,1130,121,966,212
Boston,22,10,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,991,169,835,163,842,172
Boston,22,11,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,703,158,596,130,570,140
Boston,22,12,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,660.4322409211692,146.54561558901682,591.0673162090345,134.8219663418955,581,202
Boston,22,13,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,612,111,571,124,515,134
Boston,22,2,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,1469,205,1249,169,1151,214
Boston,22,3,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,1187.567759078831,261.45438441098315,1076.9326837909657,217.1780336581045,985,245
Boston,22,4,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,913,159,701,128,752,165
Boston,22,5,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,775,136,598,123,736,167
Boston,22,6,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,747,130,606,106,574,120
Boston,22,7,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,1051,151,949,155,836,166
Boston,22,8,Eighteenth Suffolk,Suffolk and Middlesex,Third,7,713,192,669,199,563,184
Boston,22,9,Seventeenth Suffolk,Suffolk and Middlesex,Third,7,797,219,708,173,620,238
Boston,3,1,Third Suffolk,Third Suffolk,Sixth,8,1058.5130128168412,335.7609365424664,732.9871489051385,270.810791273452,904,386
Boston,3,10,Third Suffolk,Third Suffolk,Sixth,8,1259.6054161710315,295.94464948870586,959.5957784313598,266.81407363130404,1114,282
Boston,3,11,Third Suffolk,Third Suffolk,Sixth,8,902.7705438006536,271.80027081898714,799.4381516324279,281.617684471712,783,288
Boston,3,12,Third Suffolk,Third Suffolk,Sixth,8,1223.116091320465,239.1960285050012,1000.8582720316342,182.74599718971288,1014,210
Boston,3,13,Third Suffolk,Third Suffolk,Sixth,8,580.2678687808532,132.53196066060235,455.65268716373623,110.85424524377392,638,237
Boston,3,13A,Third Suffolk,First Suffolk,Fourth,8,0,0,0,0,0,0
Boston,3,14,Third Suffolk,First Suffolk,Fourth,7,812.0169397221143,146.87948409506905,676.4570544331355,106.20989620888568,766,227
Boston,3,15,Third Suffolk,First Suffolk,Fourth,7,563.0090883668904,98.59885346756153,472.2788730425056,69.53306767337808,913,159
Boston,3,16,Ninth Suffolk,First Suffolk,Fourth,7,1513.435418009886,133.8007736943907,1457.5364281108962,132.6114334837739,1269,149
Boston,3,17,Eighth Suffolk,Third Suffolk,Sixth,8,632.8194731404958,147.61131198347107,493.822701446281,124.7944214876033,740,140
Boston,3,2,Third Suffolk,Third Suffolk,Sixth,8,1172.956036741572,380.2229381568822,852.8640902759514,310.4018565598122,943,409
Boston,3,3,Third Suffolk,Third Suffolk,Sixth,8,733.6121881706272,204.4379027021953,603.3162413331838,224.2902571818213,597,239
